Date,Year,Month,Italy_price,Italy_daily_pct,Italy_cumul_pct,Italy_index,Italy_log_return,Canada_price,Canada_daily_pct,Canada_cumul_pct,Canada_index,Canada_log_return,Indonesia_price,Indonesia_daily_pct,Indonesia_cumul_pct,Indonesia_index,Indonesia_log_return,China_price,China_daily_pct,China_cumul_pct,China_index,China_log_return,India_price,India_daily_pct,India_cumul_pct,India_index,India_log_return,France_price,France_daily_pct,France_cumul_pct,France_index,France_log_return,Japan_price,Japan_daily_pct,Japan_cumul_pct,Japan_index,Japan_log_return,Australia_price,Australia_daily_pct,Australia_cumul_pct,Australia_index,Australia_log_return,Poland_price,Poland_daily_pct,Poland_cumul_pct,Poland_index,Poland_log_return,Germany_price,Germany_daily_pct,Germany_cumul_pct,Germany_index,Germany_log_return,Brazil_price,Brazil_daily_pct,Brazil_cumul_pct,Brazil_index,Brazil_log_return
2020-11-19,2020,11,,,,,,10399.0,-0.002446160487313498,0.5251154946102514,152.51154946102514,0.4220701413623441,,,,,,441.3999938964844,0.009722063500717804,0.8480216982083109,184.8021698208311,0.6141157146052757,4.280250072479248,-0.004708718519377597,,,,3366.0,-0.004436557231588312,0.6725465838509317,167.25465838509317,0.5143473654580328,11.572999954223633,-0.0005182242467999254,,,,2956.5,-0.004210171775008376,0.6399944529191512,163.99944529191512,0.49469285946401564,1179.800048828125,-0.007236599974135505,0.08837642880823338,108.83764288082334,0.08468707095616416,11248.0,-0.005921343349535979,0.17891580440560984,117.89158044056099,0.16459520628733615,3008.0,0.005011693952555962,0.8294055040291926,182.94055040291926,0.60399105288827
2020-11-20,2020,11,,,,,,10404.5,0.0005288970093277889,0.5259221236342304,152.59221236342304,0.4225988985549457,,,,,,442.79998779296875,0.0031717125415562375,0.8538830918055864,185.38830918055865,0.6172824078769295,4.266499996185303,-0.0032124469507878173,,,,3368.0,0.0005941770647652778,0.6735403726708074,167.35403726708074,0.5149413660694988,11.614999771118164,0.0036291209764676147,,,,2960.0,0.001183832234060489,0.6419359312161974,164.19359312161973,0.4958759915212371,1197.199951171875,0.014748179033415854,0.10442799923604706,110.44279992360471,0.09932755319368174,11249.0,8.89046941678906e-05,0.1790206155546501,117.90206155546501,0.16468410702971584,2959.0,-0.016289893617021267,0.7996046829861638,179.96046829861638,0.5875670202187492
2020-11-23,2020,11,,,,,,10467.5,0.006055072324474997,0.5351616924543521,153.5161692454352,0.4286357125954098,,,,,,442.70001220703125,-0.00022578046227106352,0.8534645212241221,185.34645212241222,0.6170566019224126,4.272749900817871,0.0014648786213891096,,,,3365.75,-0.0006680522565321034,0.6724223602484471,167.24223602484471,0.5142730905666257,11.70300006866455,0.007576435581618135,,,,2959.5,-0.00016891891891890332,0.6416585771737624,164.16585771737624,0.4957070583339109,1193.0,-0.0035081451246000706,0.10055350553505527,110.05535055350552,0.09581324009832452,11249.0,0.0,0.1790206155546501,117.90206155546501,0.16468410702971584,2950.5,-0.002872592091922921,0.7944351528052302,179.44351528052303,0.584690294315763
2020-11-24,2020,11,,,,,,10613.5,0.01394793408168149,0.556574026545428,155.6574026545428,0.4424872693866101,,,,,,440.3999938964844,-0.005195433131073068,0.8438349702432859,184.3834970243286,0.6118476255997668,4.326499938964844,0.012579729540613593,,,,3395.75,0.008913317982619073,0.6873291925465839,168.73291925465838,0.5231469194098817,11.809000015258789,0.009057502005666018,,,,3018.0,0.01976685250886967,0.6741090001386769,167.4109000138677,0.5152810835309253,1222.0,0.0243084660519699,0.12730627306273057,112.73062730627305,0.11983095773194906,11356.0,0.009511956618366124,0.19023540850196508,119.02354085019651,0.17415110982975165,3018.0,0.022877478393492634,0.8354873042420556,183.54873042420556,0.6073100071463338
2020-11-25,2020,11,,,,,,10598.0,-0.0014604042021952868,0.5543007992960329,155.4300799296033,0.4410257977548188,,,,,,434.3999938964844,-0.013623978390449931,0.8187146024531353,181.87146024531353,0.5981299891795445,4.275000095367432,-0.011903350126877377,,,,3403.0,0.00213502171832447,0.6909316770186336,169.09316770186336,0.5252796652081873,11.680000305175781,-0.010923847058711411,,,,3014.5,-0.0011597084161696358,0.6721675218416308,167.21675218416308,0.5141207021325913,1215.699951171875,-0.005155522772606336,0.12149441990025367,112.14944199002537,0.11466209939753884,11368.0,0.0010567101091933928,0.19149314229044911,119.1493142290449,0.1752072620138265,3057.5,0.01308813783962881,0.8595104150828645,185.95104150828647,0.620313235379867
2020-11-26,2020,11,,,,,,10675.0,0.007265521796565366,0.5655936056317372,156.55936056317373,0.44826505279893675,,,,,,437.20001220703125,0.00644571443344466,0.8304375174164842,183.0437517416484,0.6045550188335839,4.316249847412109,0.009649064590519618,,,,3418.25,0.004481339994122813,0.6985093167701864,169.85093167701862,0.5297509938964726,11.805000305175781,0.010702054514896586,,,,3009.5,-0.0016586498590147603,0.6693939814172791,166.9393981417279,0.5124606751909566,1214.5,-0.0009870455047056303,0.12038745387453864,112.03874538745386,0.11367456644263557,11410.0,0.003694581280788256,0.1958952105501428,119.58952105501427,0.1788950350930112,3082.5,0.00817661488143906,0.874714915615022,187.4714915615022,0.628456602857039
2020-11-27,2020,11,,,,,,10727.5,0.004918032786885185,0.5732932463151719,157.32932463151718,0.4531710315677911,,,,,,442.79998779296875,0.012808726966104578,0.8538830918055864,185.38830918055865,0.6172824078769295,4.301000118255615,-0.003533096946562897,,,,3456.0,0.01104366269289847,0.7172670807453416,171.72670807453417,0.5407341206312278,11.92300033569336,0.00999576683330039,,,,3019.0,0.003156670543279505,0.6746637082235474,167.46637082235475,0.51561237390997,1213.9000244140625,-0.0004940103630609594,0.11983397086168135,111.98339708616814,0.11318043401625338,11511.0,0.008851884312007119,0.206481136603216,120.6481136603216,0.18770797115195198,3114.0,0.010218978102189746,0.8938725862855406,189.38725862855406,0.6386237202124833
2020-11-30,2020,11,,,,,,10597.0,-0.012164996504311354,0.5541541394734912,155.41541394734912,0.4409314358769474,,,,,,435.04998779296875,-0.01750225883841605,0.8214359500766422,182.1435950076642,0.5996251735633867,4.242499828338623,-0.013601555058947223,,,,3398.0,-0.01678240740740744,0.6884472049689441,168.8447204968944,0.5238092929391589,11.673999786376953,-0.020884051187265662,,,,2942.0,-0.025505134150380915,0.6319511856885314,163.19511856885313,0.4897763453645139,1193.199951171875,-0.01705253548551433,0.10073796233567811,110.0737962335678,0.09598082971900568,11465.0,-0.0039961775692816115,0.20165982374736102,120.1659823747361,0.18370378752889482,3031.5,-0.026493256262042353,0.8436977345294208,184.36977345294207,0.611773193330325
2020-12-01,2020,12,,,,,,10646.0,0.004623950174577729,0.5613404707780303,156.13404707780302,0.4455447284348141,,,,,,443.45001220703125,0.0193081821624137,0.856604567197891,185.6604567197891,0.6187493179601432,4.352250099182129,0.025869245794756912,,,,3442.5,0.013095938787522021,0.7105590062111802,171.055900621118,0.5368202213100915,11.76200008392334,0.007538144522589274,,,,2982.0,0.01359619306594162,0.6541395090833448,165.41395090833447,0.5032809395278148,1225.9000244140625,0.027405359185668665,0.1309040815627882,113.09040815627883,0.12301738501657211,11537.0,0.0062799825556039135,0.2092062264782646,120.92062264782646,0.18996413316417965,3135.5,0.03430644895266366,0.906948456743196,190.6948456743196,0.6455042978016151
2020-12-02,2020,12,,,,,,10720.0,0.006950967499530281,0.5721932976461099,157.219329764611,0.4524716493269044,,,,,,447.8500061035156,0.009922186887730167,0.8750261446902419,187.5026144690242,0.6286226031599554,4.377999782562256,0.00591640709824226,,,,3471.0,0.008278867102396559,0.7247204968944099,172.47204968944098,0.5450650065690678,11.809000015258789,0.003995913195043332,,,,3000.0,0.006036217303822866,0.6641242546110109,166.4124254611011,0.5092990118533778,1264.300048828125,0.03132394457077892,0.1663284583285285,116.63284583285285,0.1538607449389391,11581.0,0.003813816416746052,0.21381791703603903,121.38179170360391,0.19377069542126762,3179.0,0.013873385424972184,0.9334042876691502,193.340428766915,0.6592823287293423
