country_name,country_code,ticker,etf_currency,currency_hedged,etf_price_field,year,etf_price_start,etf_price_end,etf_return_pct,etf_return_quote_pct,quote_ccy_vs_usd_pct,etf_return_usd_pct,country_lcu_vs_usd_weo_pct,country_lcu_vs_usd_10y_cagr,inflation_cpi_diff_10y_avg,inflation_deflator_diff_10y_avg,etf_usd_minus_country_fx_pct,gdp_current_usd,gdp_current_lcu,gdp_real_growth_pct,gdp_nominal_growth_pct,gdp_real_minus_etf_growth_pct,gdp_nominal_minus_etf_growth_pct,gdp_minus_etf_growth_pct,quote_ccy_vs_usd_jan1_pct,country_lcu_vs_usd_jan1_pct
Australia,AUS,SAUS.L,GBp,unknown,Close,2020,29.3,30.675,4.692832764505117,4.692832764505117,2.7751983623171217,7.598266544849075,-0.7192008724883903,,,,8.377720053053661,1362665000000.0,1973668000000.0,-1.953,-1.704118,-9.551266544849074,-9.302384544849074,-9.551266544849074,3.094474617937659,9.775846849491554
Australia,AUS,SAUS.L,GBp,unknown,Close,2021,30.91,45.37,46.78097703008734,46.78097703008734,-1.2772205148324889,44.90626027958751,8.886863994656302,,,,33.07965255267051,1655838000000.0,2202558000000.0,5.418,21.514679,-39.48826027958751,-23.391581279587506,-39.48826027958751,-1.1023431199459477,-5.644470185774764
Australia,AUS,SAUS.L,GBp,unknown,Close,2022,46.255,42.875,-7.30731812776998,-7.30731812776998,-10.841046981508228,-17.3561753179584,-7.558625044792722,,,,-10.598663507453354,1725433000000.0,2482797000000.0,4.132,4.203008,21.4881753179584,21.5591833179584,21.4881753179584,-10.36772851390696,-6.123732315563779
Australia,AUS,SAUS.L,GBp,unknown,Close,2023,42.315,48.805,15.337350821221785,15.337350821221785,5.06303068571996,21.17691628539673,-4.335278113775798,,,,26.66834115664356,1742311000000.0,2620698000000.0,2.066,0.978189,-19.11091628539673,-20.19872728539673,-19.11091628539673,5.030130998783355,-0.0381925523125326
Australia,AUS,SAUS.L,GBp,unknown,Close,2024,48.59,39.545,-18.61494134595596,-18.61494134595596,-1.4210535236649169,-19.771466589696008,-0.7127287607549215,,-0.14100102091816336,,-19.195550034824382,1795492000000.0,2720077000000.0,1.023,3.052325,20.794466589696007,22.823791589696008,20.794466589696007,-1.6555390606176057,-9.182473722101225
Australia,AUS,SAUS.L,GBp,unknown,Close,2025,40.31,42.01,4.217315802530375,4.217315802530375,7.571929555270285,12.108577539491549,-2.7758913765679516,-1.580650676854467,-0.29006680674893426,0.5856859298101647,15.309442407654217,1829508000000.0,2850743000000.0,1.809,1.894523,-10.29957753949155,-10.21405453949155,-10.29957753949155,7.623377354227179,7.815344395661872
Australia,AUS,SAUS.L,GBp,unknown,Close,2026,41.82,46.18,10.425633668101387,10.425633668101387,-1.552337016911376,8.711455680512504,1.2071988040969872,-1.3475311299424697,-0.2324903697142333,0.720531937437352,7.414746149571072,1948227000000.0,2999521000000.0,2.149,6.489122,-6.562455680512504,-2.222333680512504,-6.562455680512504,,
Austria,AUT,EWO,USD,unknown,Adj Close,1996,4.758669376373291,4.6559271812438965,-2.1590530251903495,-2.1590530251903495,0.0,-2.1590530251903495,,,,,,,,,,,,,0.0,
Austria,AUT,EWO,USD,unknown,Adj Close,1997,4.600499153137207,4.783015251159668,3.967310762311471,3.967310762311471,0.0,3.967310762311471,,,,,,,,,,,,,0.0,
Austria,AUT,EWO,USD,unknown,Adj Close,1998,4.75520658493042,4.9743170738220215,4.607801679657375,4.607801679657375,0.0,4.607801679657375,,,,,,,,,,,,,0.0,
Austria,AUT,EWO,USD,unknown,Adj Close,1999,5.164418697357178,4.260578632354736,-17.501293329779198,-17.501293329779198,0.0,-17.501293329779198,,,,,,,,,,,,,0.0,
Austria,AUT,EWO,USD,unknown,Adj Close,2000,4.548888206481934,3.919908285140991,-13.82711319316835,-13.82711319316835,0.0,-13.82711319316835,,,,,,,,,,,,,0.0,
Austria,AUT,EWO,USD,unknown,Adj Close,2001,4.017094612121582,3.8355774879455566,-4.518617102726374,-4.518617102726374,0.0,-4.518617102726374,,,,,,,,,,,,,0.0,
Austria,AUT,EWO,USD,unknown,Adj Close,2002,3.872458457946777,4.591707706451416,18.573452919259804,18.573452919259804,0.0,18.573452919259804,,,,,,,,,,,,,0.0,
Austria,AUT,EWO,USD,unknown,Adj Close,2003,4.554376125335693,7.212916851043701,58.37332386578091,58.37332386578091,0.0,58.37332386578091,,,,,,,,,,,,,0.0,5.15608229207567
Austria,AUT,EWO,USD,unknown,Adj Close,2004,7.35879373550415,12.485573768615724,69.6687557415324,69.6687557415324,0.0,69.6687557415324,,,,,,,,,,,,,0.0,7.058290609044704
Austria,AUT,EWO,USD,unknown,Adj Close,2005,12.398791313171388,15.123120307922363,21.97253688637284,21.97253688637284,0.0,21.97253688637284,,,,,,,,,,,,,0.0,-12.271937170819536
Austria,AUT,EWO,USD,unknown,Adj Close,2006,15.676742553710938,20.27562141418457,29.335678918736875,29.335678918736875,0.0,29.335678918736875,,,,,,,,,,,,,0.0,11.86400411589057
Austria,AUT,EWO,USD,unknown,Adj Close,2007,20.056365966796875,20.62020874023437,2.8112908109621193,2.8112908109621193,0.0,2.8112908109621193,,,,,,,,,,,,,0.0,10.599570469629182
Austria,AUT,EWO,USD,unknown,Adj Close,2008,20.88858795166016,7.605611324310303,-63.58963400536688,-63.58963400536688,0.0,-63.58963400536688,,,,,,,,,,,,,0.0,-4.248674151960341
Austria,AUT,EWO,USD,unknown,Adj Close,2009,7.886001110076904,12.0096435546875,52.29066528206945,52.29066528206945,0.0,52.29066528206945,,,,,,,,,,,,,0.0,2.793081486846938
Austria,AUT,EWO,USD,unknown,Adj Close,2010,12.402594566345217,13.901603698730469,12.086254407225837,12.086254407225837,0.0,12.086254407225837,,,,,,,,,,,,,0.0,-7.171857208361587
Austria,AUT,EWO,USD,unknown,Adj Close,2011,14.013662338256836,9.14709758758545,-34.72728708030752,-34.72728708030752,0.0,-34.72728708030752,,,,,,,,,,,,,0.0,-2.9782349252313267
Austria,AUT,EWO,USD,unknown,Adj Close,2012,9.391535758972168,11.97805881500244,27.541002051333784,27.541002051333784,0.0,27.541002051333784,,,,,,,,,,,,,0.0,1.8613915664562164
Austria,AUT,EWO,USD,unknown,Adj Close,2013,12.129514694213867,13.352754592895508,10.084821441909476,10.084821441909476,0.0,10.084821441909476,,,,,,,,,,,,,0.0,4.117980110293695
Austria,AUT,EWO,USD,unknown,Adj Close,2014,13.150546073913574,10.559680938720703,-19.701578327095547,-19.701578327095547,0.0,-19.701578327095547,,,,,,,,,,,,,0.0,-11.977634535283222
Austria,AUT,EWO,USD,unknown,Adj Close,2015,10.684895515441896,11.046189308166504,3.381350731997923,3.381350731997923,0.0,3.381350731997923,,,,,,379584000000.0,342084000000.0,1.303,,-2.078350731997923,,-2.078350731997923,0.0,-10.245525080389184
Austria,AUT,EWO,USD,unknown,Adj Close,2016,10.919139862060549,11.920953750610352,9.174842535268613,9.174842535268613,0.0,9.174842535268613,-0.27261506820942527,,,,9.473283200937942,393579000000.0,355666000000.0,2.117,3.686931,-7.057842535268613,-5.487911535268614,-7.057842535268613,0.0,-3.0580926619564353
Austria,AUT,EWO,USD,unknown,Adj Close,2017,12.101245880126951,18.17559814453125,50.19608992806097,50.19608992806097,0.0,50.19608992806097,2.050050428680006,,,,47.178849297119086,414780000000.0,367295000000.0,2.272,5.38672,-47.92408992806097,-44.809369928060974,-47.92408992806097,0.0,14.039793805023425
Austria,AUT,EWO,USD,unknown,Adj Close,2018,18.485408782958984,14.017172813415527,-24.171691424333332,-24.171691424333332,0.0,-24.171691424333332,4.622989695013557,,,,-27.522326788104845,452787000000.0,383234000000.0,2.484,9.163171,26.655691424333334,33.33486242433333,26.655691424333334,0.0,-4.263928260016236
Austria,AUT,EWO,USD,unknown,Adj Close,2019,14.001900672912598,16.4073543548584,17.179479687348987,17.179479687348987,0.0,17.179479687348987,-5.238390951288785,,,,23.65712324187541,443033000000.0,395707000000.0,1.755,-2.154214,-15.424479687348988,-19.333693687348987,-15.424479687348988,0.0,-2.3687177817508176
Austria,AUT,EWO,USD,unknown,Adj Close,2020,16.628225326538086,15.804430961608888,-4.954192938523927,-4.954192938523927,0.0,-4.954192938523927,1.9366921087868416,,,,-6.759965332165985,434050000000.0,380318000000.0,-6.318,-2.027614,-1.3638070614760727,2.926578938523927,-1.3638070614760727,0.0,8.550554670168875
Austria,AUT,EWO,USD,unknown,Adj Close,2021,15.97977352142334,20.782772064208984,30.056737264432986,30.056737264432986,0.0,30.056737264432986,3.7014435631962384,,,,25.414587102806998,480786000000.0,406232000000.0,4.795,10.767423,-25.261737264432988,-19.289314264432985,-25.261737264432988,0.0,-6.623906905275723
Austria,AUT,EWO,USD,unknown,Adj Close,2022,20.8154354095459,16.221834182739258,-22.0682447252582,-22.0682447252582,0.0,-22.0682447252582,-10.954308039773785,,,,-12.481161570902998,472145000000.0,448007000000.0,5.278,-1.797265,27.3462447252582,20.2709797252582,27.3462447252582,0.0,-5.835736795926605
Austria,AUT,EWO,USD,unknown,Adj Close,2023,16.44382095336914,19.56723403930664,18.994448399765318,18.994448399765318,0.0,18.994448399765318,2.628545228155277,,,,15.946736003347528,511833000000.0,473227000000.0,-0.955,8.405892,-19.949448399765316,-10.588556399765318,-19.949448399765316,0.0,3.2316203872316596
Austria,AUT,EWO,USD,unknown,Adj Close,2024,19.277484893798828,20.36223602294922,5.627036592825108,5.627036592825108,0.0,5.627036592825108,0.043905212035388885,,0.21660469197994914,,5.580681170888613,523956000000.0,484223000000.0,-0.989,2.368546,-6.6160365928251075,-3.258490592825108,-6.6160365928251075,0.0,-6.367421210260094
Austria,AUT,EWO,USD,unknown,Adj Close,2025,20.07093048095703,35.470001220703125,76.72325283751282,76.72325283751282,0.0,76.72325283751282,4.389151128110114,0.1781398739686635,0.23231947070005976,0.01809808754513753,69.2927386875976,566456000000.0,501489000000.0,0.27,8.111368,-76.45325283751282,-68.61188483751282,-76.45325283751282,0.0,13.510675662759386
Austria,AUT,EWO,USD,unknown,Adj Close,2026,35.790000915527344,34.869998931884766,-2.5705559097748965,-2.5705559097748965,0.0,-2.5705559097748965,3.3258369991129078,0.5338729268556941,0.2511023357129494,-0.003078722347149565,-5.706600672335638,604198000000.0,517685000000.0,0.764,6.66283,3.3345559097748962,9.233385909774896,3.3345559097748962,0.0,
Belgium,BEL,EWK,USD,unknown,Adj Close,1996,4.31714391708374,4.78591775894165,10.858425173246712,10.858425173246712,0.0,10.858425173246712,,,,,,,,,,,,,0.0,
Belgium,BEL,EWK,USD,unknown,Adj Close,1997,4.78591775894165,5.365640163421631,12.113087472029171,12.113087472029171,0.0,12.113087472029171,,,,,,,,,,,,,0.0,
Belgium,BEL,EWK,USD,unknown,Adj Close,1998,5.48712682723999,8.468366622924805,54.331527036789296,54.331527036789296,0.0,54.331527036789296,,,,,,,,,,,,,0.0,
Belgium,BEL,EWK,USD,unknown,Adj Close,1999,8.89178466796875,7.301328182220459,-17.88680838704585,-17.88680838704585,0.0,-17.88680838704585,,,,,,,,,,,,,0.0,
Belgium,BEL,EWK,USD,unknown,Adj Close,2000,7.4428253173828125,5.942724227905273,-20.154995253939845,-20.154995253939845,0.0,-20.154995253939845,,,,,,,,,,,,,0.0,
Belgium,BEL,EWK,USD,unknown,Adj Close,2001,6.088377475738525,5.264028072357178,-13.539722309700474,-13.539722309700474,0.0,-13.539722309700474,,,,,,,,,,,,,0.0,
Belgium,BEL,EWK,USD,unknown,Adj Close,2002,5.354948043823242,4.779970169067383,-10.737319392278277,-10.737319392278277,0.0,-10.737319392278277,,,,,,,,,,,,,0.0,
Belgium,BEL,EWK,USD,unknown,Adj Close,2003,4.934942245483398,6.836650848388672,38.5355797151582,38.5355797151582,0.0,38.5355797151582,,,,,,,,,,,,,0.0,5.15608229207567
Belgium,BEL,EWK,USD,unknown,Adj Close,2004,6.95807409286499,9.95021629333496,43.002448098938714,43.002448098938714,0.0,43.002448098938714,,,,,,,,,,,,,0.0,7.058290609044704
Belgium,BEL,EWK,USD,unknown,Adj Close,2005,9.97165870666504,10.735750198364258,7.662631806566944,7.662631806566944,0.0,7.662631806566944,,,,,,,,,,,,,0.0,-12.271937170819536
Belgium,BEL,EWK,USD,unknown,Adj Close,2006,11.138129234313965,14.558262825012209,30.706535350313715,30.706535350313715,0.0,30.706535350313715,,,,,,,,,,,,,0.0,11.86400411589057
Belgium,BEL,EWK,USD,unknown,Adj Close,2007,14.75153923034668,14.293346405029297,-3.1060679035771033,-3.1060679035771033,0.0,-3.1060679035771033,,,,,,,,,,,,,0.0,10.599570469629182
Belgium,BEL,EWK,USD,unknown,Adj Close,2008,14.428075790405272,5.476433277130127,-62.043217982179044,-62.043217982179044,0.0,-62.043217982179044,,,,,,,,,,,,,0.0,-4.248674151960341
Belgium,BEL,EWK,USD,unknown,Adj Close,2009,5.664626121520996,8.190603256225586,44.592124537715215,44.592124537715215,0.0,44.592124537715215,,,,,,,,,,,,,0.0,2.793081486846938
Belgium,BEL,EWK,USD,unknown,Adj Close,2010,8.485875129699707,8.600533485412598,1.3511671331527975,1.3511671331527975,0.0,1.3511671331527975,,,,,,,,,,,,,0.0,-7.171857208361587
Belgium,BEL,EWK,USD,unknown,Adj Close,2011,8.698786735534668,7.282238006591797,-16.284440255975575,-16.284440255975575,0.0,-16.284440255975575,,,,,,,,,,,,,0.0,-2.9782349252313267
Belgium,BEL,EWK,USD,unknown,Adj Close,2012,7.467905521392822,9.845588684082031,31.838688315994567,31.838688315994567,0.0,31.838688315994567,,,,,,,,,,,,,0.0,1.8613915664562164
Belgium,BEL,EWK,USD,unknown,Adj Close,2013,9.866912841796877,12.267711639404297,24.331813162851535,24.331813162851535,0.0,24.331813162851535,,,,,,,,,,,,,0.0,4.117980110293695
Belgium,BEL,EWK,USD,unknown,Adj Close,2014,12.080591201782228,12.340825080871582,2.1541485407681193,2.1541485407681193,0.0,2.1541485407681193,,,,,,,,,,,,,0.0,-11.977634535283222
Belgium,BEL,EWK,USD,unknown,Adj Close,2015,12.356059074401855,14.044760704040527,13.666992197675466,13.666992197675466,0.0,13.666992197675466,,,,,,461091000000.0,415538000000.0,1.474,,-12.192992197675466,,-12.192992197675466,0.0,-10.245525080389184
Belgium,BEL,EWK,USD,unknown,Adj Close,2016,13.94366455078125,13.855388641357422,-0.6330897383706957,-0.6330897383706957,0.0,-0.6330897383706957,-0.2726606748133742,,,,-0.3614144987685419,474141000000.0,428467000000.0,1.193,2.830244,1.8260897383706958,3.4633337383706957,1.8260897383706958,0.0,-3.0580926619564353
Belgium,BEL,EWK,USD,unknown,Adj Close,2017,13.87121295928955,17.138931274414062,23.557552787307756,23.557552787307756,0.0,23.557552787307756,2.0498937281000718,,,,21.075631020755694,500733000000.0,443408000000.0,1.475,5.608458,-22.082552787307755,-17.949094787307757,-22.082552787307755,0.0,14.039793805023425
Belgium,BEL,EWK,USD,unknown,Adj Close,2018,17.25307846069336,13.641992568969728,-20.930096040254774,-20.930096040254774,0.0,-20.930096040254774,4.623007061365381,,,,-24.42398074701895,542885000000.0,459492000000.0,1.878,8.418059,22.808096040254775,29.348155040254774,22.808096040254775,0.0,-4.263928260016236
Belgium,BEL,EWK,USD,unknown,Adj Close,2019,13.566849708557127,17.17817497253418,26.618745998927462,26.618745998927462,0.0,26.618745998927462,-5.238396259879563,,,,33.61819661281149,536787000000.0,479446000000.0,2.443,-1.123258,-24.17574599892746,-27.742003998927462,-24.17574599892746,0.0,-2.3687177817508176
Belgium,BEL,EWK,USD,unknown,Adj Close,2020,17.350215911865234,17.182035446166992,-0.9693277971441816,-0.9693277971441816,0.0,-0.9693277971441816,1.9366237293989563,,,,-2.8507433542798943,529269000000.0,463750000000.0,-4.793,-1.400556,-3.8236722028558185,-0.4312282028558183,-3.8236722028558185,0.0,8.550554670168875
Belgium,BEL,EWK,USD,unknown,Adj Close,2021,17.37470245361328,19.39046859741211,11.601730442178738,11.601730442178738,0.0,11.601730442178738,3.7015926747340666,,,,7.618145067669202,598920000000.0,506047000000.0,6.207,13.159849,-5.394730442178738,1.5581185578212615,-5.394730442178738,0.0,-6.623906905275723
Belgium,BEL,EWK,USD,unknown,Adj Close,2022,19.65373039245605,16.679758071899414,-15.131846530764337,-15.131846530764337,0.0,-15.131846530764337,-10.954502951243661,,,,-4.691246293154383,594081000000.0,563710000000.0,4.26,-0.807954,19.391846530764337,14.323892530764336,19.391846530764337,0.0,-5.835736795926605
Belgium,BEL,EWK,USD,unknown,Adj Close,2023,16.72629737854004,17.9215145111084,7.145736474241038,7.145736474241038,0.0,7.145736474241038,2.628650186414072,,,,4.401389163378999,644840000000.0,596202000000.0,1.202,8.544121,-5.943736474241038,1.3983845257589627,-5.943736474241038,0.0,3.2316203872316596
Belgium,BEL,EWK,USD,unknown,Adj Close,2024,17.72175407409668,17.955209732055664,1.3173394517432158,1.3173394517432158,0.0,1.3173394517432158,0.04386073309028404,,-0.008173051878768156,,1.2729204064310107,664365000000.0,613985000000.0,1.019,3.027883,-0.29833945174321586,1.7105435482567843,-0.29833945174321586,0.0,-6.367421210260094
Belgium,BEL,EWK,USD,unknown,Adj Close,2025,17.886491775512695,24.299999237060547,35.856709868215695,35.856709868215695,0.0,35.856709868215695,4.3893112635923215,0.17812792723375104,-0.07263179229506367,-0.09686700492371747,30.14427264987445,716980000000.0,634749000000.0,1.065,7.919592,-34.7917098682157,-27.937117868215694,-34.7917098682157,0.0,13.510675662759386
Belgium,BEL,EWK,USD,unknown,Adj Close,2026,24.459999084472656,24.700000762939453,0.9812006845869137,0.9812006845869137,0.0,0.9812006845869137,3.3256446235158554,0.5338468174840516,-0.24033049252373262,-0.1954673526350037,-2.2689855432030615,761174000000.0,652185000000.0,0.98,6.16391,-0.0012006845869136917,5.182709315413086,-0.0012006845869136917,0.0,
Brazil,BRA,XMBR.L,GBp,unknown,Close,2009,22.105,42.055,90.25107441755257,90.25107441755257,9.775566130910907,108.84919401200892,,,,,,,,,,,,,9.442619541055963,35.19488269471369
Brazil,BRA,XMBR.L,GBp,unknown,Close,2010,43.51,46.405,6.65364284072627,6.65364284072627,-4.313135137595536,2.05352709583726,,,,,,,,,,,,,-3.4742185343280996,6.406683695582016
Brazil,BRA,XMBR.L,GBp,unknown,Close,2011,46.52,35.83530029296875,-22.9679701354928,-22.9679701354928,-1.0051127173984264,-23.74222886413111,,,,,,,,,,,,,-0.3878019265240895,-13.252437084707648
Brazil,BRA,XMBR.L,GBp,unknown,Close,2012,36.88,33.595,-8.907266811279834,-8.907266811279834,4.195888354025179,-5.085117428051101,,,,,,,,,,,,,4.669596116888952,-9.187097646452358
Brazil,BRA,XMBR.L,GBp,unknown,Close,2013,34.625,27.515,-20.53429602888086,-20.53429602888086,1.5934265300311612,-19.268068419529026,,,,,,,,,,,,,2.017484182547502,-13.076469269935409
Brazil,BRA,XMBR.L,GBp,unknown,Close,2014,27.065,24.84,-8.22094956585997,-8.22094956585997,-6.006542704804973,-13.73369742425109,,,,,,,,,,,,,-5.934775184933427,-11.114463318441992
Brazil,BRA,XMBR.L,GBp,unknown,Close,2015,24.3375,15.1175,-37.88392398561889,-37.88392398561889,-4.888855870697362,-40.9206894144948,,,,,,1800046000000.0,5995787000000.0,-3.546,,37.3746894144948,,37.3746894144948,-5.407515212426162,-32.80506039663146
Brazil,BRA,XMBR.L,GBp,unknown,Close,2016,14.7325,30.245,105.29441710503988,105.29441710503988,-16.625708610234625,71.16276552407628,-4.54506564754541,,,,79.31264285624108,1796622000000.0,6269327000000.0,-3.276,-0.190217,-74.43876552407627,-71.35298252407628,-74.43876552407627,-16.21181156312136,21.41890920708722
Brazil,BRA,XMBR.L,GBp,unknown,Close,2017,30.945,34.14,10.3247697527872,10.3247697527872,8.841388071573641,20.0790107857012,9.341571663219028,,,,9.820088516337,2063519000000.0,6585479000000.0,1.323,14.85549,-18.7560107857012,-5.223520785701201,-18.7560107857012,9.450435944365921,-1.6446995598822456
Brazil,BRA,XMBR.L,GBp,unknown,Close,2018,34.8925,35.745,2.4432184566884008,2.4432184566884008,-6.085304224640065,-3.790763043913714,-12.65638205466163,,,,10.150276825372885,1916934000000.0,7004141000000.0,1.784,-7.103642,5.574763043913714,-3.3128789560862857,5.574763043913714,-5.7563161806094225,-14.752579833736934
Brazil,BRA,XMBR.L,GBp,unknown,Close,2019,37.855,43.035,13.683793422269176,13.683793422269176,2.9438642939063397,17.030490024785607,-7.368554504137903,,,,26.339915563568983,1873286000000.0,7389131000000.0,1.221,-2.276969,-15.809490024785607,-19.307459024785608,-15.809490024785607,4.118031584084703,-3.4053576708457545
Brazil,BRA,XMBR.L,GBp,unknown,Close,2020,43.835,33.585,-23.383141325424884,-23.383141325424884,2.7751983623171217,-21.256871518229246,-23.485975126918113,,,,2.9133268213068275,1476092000000.0,7609597000000.0,-3.277,-21.203062,17.979871518229245,0.05380951822924729,17.979871518229245,3.094474617937659,-22.6365802235983
Brazil,BRA,XMBR.L,GBp,unknown,Close,2021,33.45,27.835,-16.786248131539615,-16.786248131539615,-1.2772205148324889,-17.849071241565394,-4.4335002129457735,,,,-14.037943273545473,1670650000000.0,9012142000000.0,4.763,13.180615,22.612071241565395,31.029686241565393,22.612071241565395,-1.1023431199459477,-6.772845917045533
Brazil,BRA,XMBR.L,GBp,unknown,Close,2022,27.01,35.03,29.692706405035164,29.692706405035164,-10.841046981508228,15.632659172075769,4.458117554575858,,,,10.697628752175813,1951849000000.0,10079676000000.0,3.017,16.831712,-12.61565917207577,1.1990528279242305,-12.61565917207577,-10.36772851390696,5.369407451619046
Brazil,BRA,XMBR.L,GBp,unknown,Close,2023,33.28,43.935,32.01622596153846,32.01622596153846,5.06303068571996,38.70024799210054,3.3998329432719077,,,,34.139721548868884,2191137000000.0,10943344000000.0,3.242,12.259555,-35.458247992100546,-26.440692992100544,-35.458247992100546,5.030130998783355,8.968151467623375
Brazil,BRA,XMBR.L,GBp,unknown,Close,2024,43.615,31.365,-28.086667430929737,-28.086667430929737,-1.4210535236649169,-29.108594377387377,-7.321756270579716,,2.923491982350357,,-23.508039460065344,2179413000000.0,11744709000000.0,3.396,-0.535065,32.50459437738738,28.573529377387377,32.50459437738738,-1.6555390606176057,-23.00794198787709
Brazil,BRA,XMBR.L,GBp,unknown,Close,2025,31.895,43.365,35.96174949051576,35.96174949051576,7.571929555270285,46.25667738405066,-4.008811479073304,-5.0862519067127465,2.2983565547000984,3.429251608988948,52.36469059049702,2256910000000.0,12670262000000.0,2.4,3.555866,-43.85667738405066,-42.70081138405066,-43.85667738405066,7.623377354227179,14.192495446949916
Brazil,BRA,XMBR.L,GBp,unknown,Close,2026,43.5,50.68,16.505747126436777,16.505747126436777,-1.552337016911376,14.697185286963933,-4.793915921235781,-5.1110249235303495,1.7187822561604449,3.008229184417721,20.472537440017668,2292690000000.0,13519231000000.0,1.942,1.585353,-12.755185286963933,-13.111832286963933,-12.755185286963933,,
Canada,CAN,CSCA.L,GBp,unknown,Close,2010,101.719638671875,73.82000000000001,-27.4279765796977,-27.4279765796977,-4.313135137595536,-30.55810602190282,,,,,,,,,,,,,-3.4742185343280996,5.893022958560312
Canada,CAN,CSCA.L,GBp,unknown,Close,2011,76.24,66.8,-12.381951731374608,-12.381951731374608,-1.0051127173984264,-13.262611877258855,,,,,,,,,,,,,-0.3878019265240895,-2.7622704296122236
Canada,CAN,CSCA.L,GBp,unknown,Close,2012,68.315,69.11,1.1637268535460654,1.1637268535460654,4.195888354025179,5.408443887091852,,,,,,,,,,,,,4.669596116888952,2.9133095002662257
Canada,CAN,CSCA.L,GBp,unknown,Close,2013,71.345,72.34,1.394631719111361,1.394631719111361,1.5934265300311612,3.010280680951083,,,,,,,,,,,,,2.017484182547502,-6.585176327401554
Canada,CAN,CSCA.L,GBp,unknown,Close,2014,72.845,78.355,7.564005765666826,7.564005765666826,-6.006542704804973,1.1031278243531562,,,,,,,,,,,,,-5.934775184933427,-8.569392973401712
Canada,CAN,CSCA.L,GBp,unknown,Close,2015,78.595,62.73,-20.185762453082255,-20.185762453082255,-4.888855870697362,-24.087765491047087,,,,,,1556508000000.0,1990441000000.0,0.65,,24.737765491047085,,24.737765491047085,-5.407515212426162,-16.4399136140167
Canada,CAN,CSCA.L,GBp,unknown,Close,2016,61.36,93.62,52.57496740547589,52.57496740547589,-16.625708610234625,27.208297912481004,-3.5326347379579404,,,,31.8666655473951,1527996000000.0,2025535000000.0,1.039,-1.831793,-26.169297912481003,-29.040090912481006,-26.169297912481003,-16.21181156312136,3.466570275010339
